sentence_id,sentence_text,pred_tokens
13281,"Bütün bir mevsim vur patlasın çal oynasın , eğlenildi .","Bütün bir mevsim vur_patlasın_çal_oynasın , eğlenildi ."
13283,"Ali Rıza Bey , sıcağı sıcağına Muzaffer'le görüşmezse cesaretini kaybetmekten korkuyordu .","Ali Rıza Bey , sıcağı_sıcağına Muzaffer'le görüşmezse cesaretini kaybetmekten korkuyordu ."
13284,Bu sıcakta arada bir şeyler içip yemeden çalışılmıyor .,Bu sıcakta arada_bir şeyler içip yemeden çalışılmıyor .
13301,Bu belki de ordu için şart olan disiplin ruhunu bende bulamamış olmalarındandır .,Bu belki_de ordu için şart olan disiplin ruhunu bende bulamamış olmalarındandır .
13305,"Size bu kadar ücreti niye ödemekteyiz , böyle sıkışık anlarımızda ?","Size bu_kadar ücreti niye ödemekteyiz , böyle sıkışık anlarımızda ?"
13309,"Küçük hanım , tabancayı kalbine sıkmak istemiş .","Küçük_hanım , tabancayı kalbine sıkmak istemiş ."
13310,Sahilde sık sık küçük köyler veya büyücek kasabalar birbirini kovalıyor .,Sahilde sık_sık küçük köyler veya büyücek kasabalar birbirini kovalıyor .
13311,Bakarım bakarım sılam görünmez / Ara yerde yıkılası dağlar var,Bakarım bakarım sılam görünmez / Ara_yerde yıkılası dağlar var
13331,Toprak olanları dahi pek zevkle yapılmış olup ekserisi cam gibi sırlıdır .,Toprak olanları dahi pek zevkle yapılmış olup ekserisi cam_gibi sırlıdır .
13338,İkide bir kendini sırtüstü saman dalgalarının içine atarak yüzme taklidi yapıyordu .,İkide_bir kendini sırtüstü saman dalgalarının içine atarak yüzme taklidi yapıyordu .
13341,Sait elini kolunu sıvayıp ıstakozu çıtır çıtır kırmıştır .,Sait elini kolunu sıvayıp ıstakozu çıtır_çıtır kırmıştır .
13362,"İşin tuhafı , tek perdesi kalkmış fayton penceresinde görünen silindir şapkalı adam da altın dişlerini göstere göstere kahkahalar atıyor .","İşin_tuhafı , tek perdesi kalkmış fayton penceresinde görünen silindir şapkalı adam da altın dişlerini göstere_göstere kahkahalar atıyor ."
13377,"Sende hiç sinir yok mu , bu kadar aldırmazlık olur mu ?","Sende hiç sinir yok mu , bu_kadar aldırmazlık olur mu ?"
13381,"Karda yürüyüp izini belli etmemek , cümlesiyle tarif edilen bu sinsilik , hedefine asla varamayan adi bir hiledir .","Karda_yürüyüp_izini_belli_etmemek , cümlesiyle tarif edilen bu sinsilik , hedefine asla varamayan adi bir hiledir ."
13386,Öte yandan canavar düdükleri de ilk çığlıklarını koparmaya başlamışlardı .,Öte_yandan canavar düdükleri de ilk çığlıklarını koparmaya başlamışlardı .
13395,Sivil savunma .,Sivil_savunma .
13396,Hayatta gözlerini böyle yüksek bir muhitte açan Beatris'in ne kadar sivilize bir insan olacağı kolayca tasavvur buyrulur .,Hayatta gözlerini böyle yüksek bir muhitte açan Beatris'in ne_kadar sivilize bir insan olacağı kolayca tasavvur buyrulur .
13397,Gösterip sivri uzun dişlerini bir daha / Bir zehirli ok gibi attı bana kahkaha,Gösterip sivri uzun dişlerini bir_daha / Bir zehirli ok gibi attı bana kahkaha
13409,"Sofra tahtası , çardağın köşesinde kalan zeytinin gölgesinde kurulmuştu .","Sofra_tahtası , çardağın köşesinde kalan zeytinin gölgesinde kurulmuştu ."
13410,Bizim moruk yeni kafalı görünmek ister amma halis muhlis softadır .,Bizim moruk yeni kafalı görünmek ister amma halis_muhlis softadır .
13411,"Lalelerin cinsleri günden güne çoğalıyor , soğanları akıl almayacak fiyatlarla satılıyordu .","Lalelerin cinsleri günden_güne çoğalıyor , soğanları akıl almayacak fiyatlarla satılıyordu ."
13428,"Adaların kıyılarına gürleyen açık deniz soluğanları , ıssız koylara ak bir çizgi çekmişler .","Adaların kıyılarına gürleyen açık_deniz soluğanları , ıssız koylara ak bir çizgi çekmişler ."
13434,"İnsan son nefesinde bile olsa ümidini kesmiyor , hayata daha canla başla sarılıyor .","İnsan son nefesinde bile olsa ümidini kesmiyor , hayata daha canla_başla sarılıyor ."
13437,Şeftali suyu ile yapılacak gargaranın sonradan olma kekemeliğe birebir geleceğini söyler .,Şeftali suyu ile yapılacak gargaranın sonradan_olma kekemeliğe birebir geleceğini söyler .
13442,Kızı ite kaka sorgu yargıcının önüne çıkardılar .,Kızı ite_kaka sorgu yargıcının önüne çıkardılar .
13446,İnsanlar seyreden araçlara aldırmadan karşıdan karşıya sorumsuzca geçiyorlardı .,İnsanlar seyreden araçlara aldırmadan karşıdan_karşıya sorumsuzca geçiyorlardı .
13448,"Şehirlerde sokakların toplaşmasından doğan mahalle birimleri , sosyal ilişki bütünlüğü yaşatırdı .","Şehirlerde sokakların toplaşmasından doğan mahalle birimleri , sosyal_ilişki bütünlüğü yaşatırdı ."
13449,"Sosyetede bir kişinin etrafına toplanmak , öteki misafirleri açıkta bırakmak ayıptır .","Sosyetede bir kişinin etrafına toplanmak , öteki misafirleri açıkta_bırakmak ayıptır ."
13465,Karşımdaki duvara takılmış iki ampulden biri sönüktü ve bir gözü kırpılmış bir insan gibi bana bakıyordu .,Karşımdaki duvara takılmış iki ampulden biri sönüktü ve bir gözü kırpılmış bir insan_gibi bana bakıyordu .
13472,"Öldüreceği , laf söyleteceği adamı diri diri fırına kor , gözünün önünde yakardı .","Öldüreceği , laf söyleteceği adamı diri_diri fırına kor , gözünün önünde yakardı ."
13473,Yer yer birçok türküde rastladığımız beylik sözler de vardı içinde .,Yer_yer birçok türküde rastladığımız beylik sözler de vardı içinde .
13474,Kongrede bunların beş yüz sözcüsü bulunuyordu .,Kongrede bunların beş_yüz sözcüsü bulunuyordu .
13475,"Bir de laf ebesi mübarek , kimseye ağız açtırmaz .","Bir_de laf_ebesi mübarek , kimseye ağız açtırmaz ."
13478,"Değişik yüz görmek , değişik söz işitmek insanın ne bileyim ben söz temsili bu gözünü , gönlünü açıyor .","Değişik yüz görmek , değişik söz_işitmek insanın ne bileyim ben söz_temsili bu gözünü , gönlünü açıyor ."
13480,Hiç değilse spor bir ceket ister şöyle .,Hiç_değilse spor bir ceket ister şöyle .
13481,Sporcular da birbirlerini sık sık ziyaret etsinler .,Sporcular da birbirlerini sık_sık ziyaret etsinler .
13490,Su altı araştırmaları .,Su_altı araştırmaları .
13492,"Basımevi ve eklentileri . millî güvenlik aleyhinde işlenmiş bir suçtan mahkûm olma hâli hariç , suç aleti olduğu gerekçesiyle zapt ve müsadere edilemez .","Basımevi ve eklentileri . millî_güvenlik aleyhinde işlenmiş bir suçtan mahkûm olma hâli hariç , suç_aleti olduğu gerekçesiyle zapt ve müsadere edilemez ."
13502,"Zevcesi , bu sultani , bu muhteşem gururuyla ne kadar güzeldi .","Zevcesi , bu sultani , bu muhteşem gururuyla ne_kadar güzeldi ."
13518,"Babamın mendilinden bir sustalı çakı ile bir altın halka , bir de meşin kaplı defter çıktı .","Babamın mendilinden bir sustalı_çakı ile bir altın halka , bir_de meşin kaplı defter çıktı ."
13526,Kurduğu hülyalar yavaş yavaş gerçekleşmeye yüz tutuyordu .,Kurduğu hülyalar yavaş_yavaş gerçekleşmeye yüz tutuyordu .
13531,"Şu yumurcakların içinde temizi , sümüklüsü , çarıklısı , yarım entarilisi hepsi hepsi vardı .","Şu yumurcakların içinde temizi , sümüklüsü , çarıklısı , yarım entarilisi hepsi_hepsi vardı ."
13534,"Bakımsız , pis , süngüsü düşük ufacık bir şeydi .","Bakımsız , pis , süngüsü_düşük ufacık bir şeydi ."
13535,"Koltuğunda şöyle bir gerilmiş , gülümseyerek yüzüme bakıyordu .","Koltuğunda şöyle_bir gerilmiş , gülümseyerek yüzüme bakıyordu ."
13552,. benim çağdaşlarımdan kim bilir kaç bin genci bahtiyar rüyalara sürüklemiştir .,. benim çağdaşlarımdan kim_bilir kaç bin genci bahtiyar rüyalara sürüklemiştir .
13555,"Kuşlar geçiyor , derken / Yükseklerden , sürü sürü , çığlık çığlık","Kuşlar geçiyor , derken / Yükseklerden , sürü_sürü , çığlık çığlık"
13560,Acı badem sütü .,Acı_badem sütü .
13561,O aslan yelesine benzeyen saçlar şimdi süt beyaz olmuş .,O aslan yelesine benzeyen saçlar şimdi süt_beyaz olmuş .
13562,Diyojen'le beraber oturduğu kulübesinden iki günde bir inip de eski dostu hemşehrisi Pandeli ustanın süthanesinde sabahları süt içerken rastlıyorum .,Diyojen'le beraber oturduğu kulübesinden iki_günde_bir inip de eski dostu hemşehrisi Pandeli ustanın süthanesinde sabahları süt içerken rastlıyorum .
13563,"Eline sağlık , ağacığım , sütlaç enfesti .","Eline_sağlık , ağacığım , sütlaç enfesti ."
13565,Sütsüz irmik helvası .,Sütsüz irmik_helvası .
13566,"Böyle misaller sayıp dökmek gerekse satırlar değil , sütunlar dolar .","Böyle misaller sayıp_dökmek gerekse satırlar değil , sütunlar dolar ."
13571,"Yarı kapalı , yumuk yumuk gözlerini büsbütün küçülterek nehrin iki kıyısını süzdü .","Yarı kapalı , yumuk_yumuk gözlerini büsbütün küçülterek nehrin iki kıyısını süzdü ."
13579,Kendisine uzun uzun anlattığım hikâyemin şahidi yoktu .,Kendisine uzun_uzun anlattığım hikâyemin şahidi yoktu .
13580,Altımdaki beygir acı acı kişneyerek şahlanır gibi oldu .,Altımdaki beygir acı_acı kişneyerek şahlanır gibi oldu .
13581,"Lüzumsuz yere cumbalar , şahnişinler , çıkıntılar yapılıyor .","Lüzumsuz_yere cumbalar , şahnişinler , çıkıntılar yapılıyor ."
13588,"Sırtında dört peşli entari , belinde şal kuşak başında namaz bezi .","Sırtında dört peşli entari , belinde şal_kuşak başında namaz_bezi ."
13605,"Bir kandil gecesi Gülsüm , aşırılmış birkaç kandil çöreği ile akide şekerlerini bahçeye yerleştirirken tepeden inme bir baskına uğradı .","Bir kandil_gecesi Gülsüm , aşırılmış birkaç kandil_çöreği ile akide şekerlerini bahçeye yerleştirirken tepeden_inme bir baskına uğradı ."
13607,Bordadan aşağı şatlara inip torbaları şata bırakarak eli boş geri dönüyor .,Bordadan aşağı şatlara inip torbaları şata bırakarak eli_boş geri dönüyor .
13614,Gülsüm'ün şefaatçileri günden güne çoğalıyordu .,Gülsüm'ün şefaatçileri günden_güne çoğalıyordu .
13617,Konsolosların her biri bağımsız bir vali gibi davranırdı .,Konsolosların her_biri bağımsız bir vali gibi davranırdı .
13620,"Şeker aktarması da el , göz , baş , burun , mendil , fes ve peçeyle olur .","Şeker_aktarması da el , göz , baş , burun , mendil , fes ve peçeyle olur ."
13623,Bu şekilde hareket etmek doğru değildir .,Bu şekilde hareket_etmek doğru değildir .
13632,"Gece , ahenk içinde divanımı / Şenlendirse pırıl pırıl rakkaseler / Gece gece , her yanımı / Sarsa güller , laleler , menekşeler","Gece , ahenk içinde divanımı / Şenlendirse pırıl_pırıl rakkaseler / Gece gece , her yanımı / Sarsa güller , laleler , menekşeler"
13633,Serginin eğlence yeri lunapark çoluk çocuk kandıran basit ve eğlencesiz bir kumar yeri hâlinde .,Serginin eğlence yeri lunapark çoluk_çocuk kandıran basit ve eğlencesiz bir kumar yeri hâlinde .
13645,Mektebi terk etmek isteyen bir talebeyi iblisane birtakım desiselerle kandırarak fikrinden döndürmüştü .,Mektebi terk_etmek isteyen bir talebeyi iblisane birtakım desiselerle kandırarak fikrinden döndürmüştü .
13648,Her taraf şıkır şıkır ayna içindeydi .,Her taraf şıkır_şıkır ayna içindeydi .
13651,"Sarığının altından da şıpır şıpır ter damlayan Yetim Hoca , yere bakarak , kendisine uzanan takdir nazarlarından bile gözlerini kaçırıp , uzaklaşıp gidiyor .","Sarığının altından da şıpır_şıpır ter damlayan Yetim Hoca , yere bakarak , kendisine uzanan takdir nazarlarından bile gözlerini kaçırıp , uzaklaşıp gidiyor ."
13654,Bir aralık rahmetli babam şiddetli bir romatizmaya tutulmuştu .,Bir_aralık rahmetli babam şiddetli bir romatizmaya tutulmuştu .
13657,Şifreli kasa .,Şifreli_kasa .
13668,"Niye oturaktan kalktın Allah'ın cezası , diye onu şirretçe payladı .","Niye oturaktan kalktın Allah'ın_cezası , diye onu şirretçe payladı ."
13670,"Ablası bir an çorap şişlerini bırakıyor , gözleri doluyor .","Ablası bir_an çorap şişlerini bırakıyor , gözleri doluyor ."
13675,"Şoför muavini , uzun boylu gence otobüsün üstünden eşyalarını uzatıyordu .","Şoför_muavini , uzun_boylu gence otobüsün üstünden eşyalarını uzatıyordu ."
13679,"Üç günün içinde , ders verdiği üç şubeye de ' La Pipe Turque ' adlı parçayı , noktasına , virgülüne hatta noktalı virgülüne kadar ezberletti .","Üç günün içinde , ders verdiği üç şubeye de' La Pipe Turque' adlı parçayı , noktasına , virgülüne hatta noktalı virgülüne kadar ezberletti ."
13680,"Hacı'dan gereken şunu bunu alarak toprağın şu parçasını , o parçasını rehin verdik .","Hacı'dan gereken şunu_bunu alarak toprağın şu parçasını , o parçasını rehin verdik ."
13682,Şuralı buralı birtakım insanlar .,Şuralı_buralı birtakım insanlar .
13684,Vişne şurubu .,Vişne_şurubu .
13686,"Şuurlu bir anlayışla olmaksızın , ben de ister istemez aynı havaya kapılmıştım .","Şuurlu bir anlayışla olmaksızın , ben de ister_istemez aynı havaya kapılmıştım ."
13692,"Ara sıra geniş koridordan , yatak odalarına ve sofraya bakan şvesterler geçiyor .","Ara_sıra geniş koridordan , yatak odalarına ve sofraya bakan şvesterler geçiyor ."
13693,"Paranın geldiği yeri , inanmayacağını bile bile sana söylüyorum .","Paranın geldiği yeri , inanmayacağını bile_bile sana söylüyorum ."
13703,Çadır direği tablası .,Çadır_direği tablası .
13707,Nüfus sayımı .,Nüfus_sayımı .
13712,"Kaptan da dâhil olmak üzere diğer beş kişi , sahil tahlisiye grubunun bütün aramalarına rağmen bulunamadı .","Kaptan da dâhil_olmak üzere diğer beş kişi , sahil tahlisiye grubunun bütün aramalarına rağmen bulunamadı ."
13714,"Tahrirat kâtibi , daktilo ile uzun bir sohbete daldı .","Tahrirat_kâtibi , daktilo ile uzun bir sohbete daldı ."
13716,"Bir aralık elinde tahta çantalı birisi , kahvenin önündeki halka karşı bir söylev çekmeye başladı .","Bir_aralık elinde tahta çantalı birisi , kahvenin önündeki halka karşı bir söylev çekmeye başladı ."
13723,"Anlaşıldı , Sabit Bey ağabey takımı , Sinekli Bakkal Sokağı'ndan geçerken artık sağa sola bakmaz , kimseye omuz vurmaz oldu .","Anlaşıldı , Sabit Bey ağabey takımı , Sinekli Bakkal Sokağı'ndan geçerken artık sağa_sola bakmaz , kimseye omuz vurmaz oldu ."
13730,Vaziyeti yukarıdan ve bizzat takip etmek lazım geldi .,Vaziyeti yukarıdan ve bizzat takip_etmek lazım geldi .
13734,Kılıç takmak .,Kılıç_takmak .
13738,Hayatında ilk ve son defa başvurduğu taktik de bu oldu .,Hayatında ilk_ve_son defa başvurduğu taktik de bu oldu .
13740,Öteden beri kısıtlamalarla iç içe yaşamaya alıştığımızdan bunu da anlayışla kabul ediyoruz .,Öteden_beri kısıtlamalarla iç_içe yaşamaya alıştığımızdan bunu da anlayışla kabul ediyoruz .
13742,Gözlerim ona dikilmiş talimli bir fino köpeği gibi büzülüp otururdum .,Gözlerim ona dikilmiş talimli bir fino_köpeği gibi büzülüp otururdum .
13754,Makine dairesine tam yol ileri emrini veriyorum .,Makine dairesine tam_yol ileri emrini veriyorum .
13774,Akşamları taraçada toplanan ev halkını gizli gizli tetkik ederken dedikoducu kadınları büsbütün menfur buluyordum .,Akşamları taraçada toplanan ev halkını gizli_gizli tetkik ederken dedikoducu kadınları büsbütün menfur buluyordum .
13777,"Hazır bulunanların hepsi tatlı dil , güler yüz taraftarlığında ittifak etmiş gibiydiler .","Hazır bulunanların hepsi tatlı_dil , güler_yüz taraftarlığında ittifak etmiş gibiydiler ."
13784,"Sofranın üstünde , ortada , büyük bir bakır sahan içinde , tarhana çorbası vardır .","Sofranın üstünde , ortada , büyük bir bakır sahan içinde , tarhana_çorbası vardır ."
13793,Bir yazarın eserini anlamak için onun kişiliği üzerine bilgi edinmek gerekir mi sorunu öteden beri edebiyatçılar arasında geniş tartışmalara yol açmıştır .,Bir yazarın eserini anlamak için onun kişiliği üzerine bilgi_edinmek gerekir mi sorunu öteden_beri edebiyatçılar arasında geniş tartışmalara yol açmıştır .
13794,Güney Kore Ulusal Güvenlik Konseyi de dün tarafları uzlaştırma önerilerini tartıştı .,Güney_Kore Ulusal Güvenlik Konseyi de dün tarafları uzlaştırma önerilerini tartıştı .
